"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_km","duration_seconds","rpe"
"Tuesday Leg & Bi","7 Apr 2026, 21:54","7 Apr 2026, 23:15","","Leg Extension (Machine)",,"",1,"normal",235,14,,,
"Tuesday Leg & Bi","7 Apr 2026, 21:54","7 Apr 2026, 23:15","","Lying Leg Curl (Machine)",,"",0,"normal",160,9,,,
"Tuesday Leg & Bi","7 Apr 2026, 21:54","7 Apr 2026, 23:15","","Lying Leg Curl (Machine)",,"",1,"normal",160,7,,,
"Tuesday Leg & Bi","7 Apr 2026, 21:54","7 Apr 2026, 23:15","","Calf Extension (Machine)",,"",0,"normal",265,12,,,
"Tuesday Leg & Bi","7 Apr 2026, 21:54","7 Apr 2026, 23:15","","Seated Incline Curl (Dumbbell)",,"",0,"normal",80,8,,,
"Tuesday Leg & Bi","7 Apr 2026, 21:54","7 Apr 2026, 23:15","","Seated Incline Curl (Dumbbell)",,"",1,"normal",80,7,,,
"Tuesday Leg & Bi","7 Apr 2026, 21:54","7 Apr 2026, 23:15","","Hammer Curl (Dumbbell)",,"",0,"normal",100,9,,,
"Tuesday Leg & Bi","7 Apr 2026, 21:54","7 Apr 2026, 23:15","","Hammer Curl (Dumbbell)",,"",1,"normal",100,12,,,
"Tuesday Leg & Bi","7 Apr 2026, 21:54","7 Apr 2026, 23:15","","Preacher Curl (Machine)",,"",0,"normal",90,8,,,
"Tuesday Leg & Bi","7 Apr 2026, 21:54","7 Apr 2026, 23:15","","Preacher Curl (Machine)",,"",1,"normal",90,7,,,
"Tuesday Leg & Bi","7 Apr 2026, 21:54","7 Apr 2026, 23:15","","Reverse Curl (Barbell)",,"",0,"normal",45,10,,,
"Tuesday Leg & Bi","7 Apr 2026, 21:54","7 Apr 2026, 23:15","","Reverse Curl (Barbell)",,"",1,"normal",45,10,,,
"Tuesday Leg & Bi","7 Apr 2026, 21:54","7 Apr 2026, 23:15","","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"normal",115,10,,,
"Tuesday Leg & Bi","7 Apr 2026, 21:54","7 Apr 2026, 23:15","","Behind the Back Bicep Wrist Curl (Barbell)",,"",1,"normal",115,5,,,
"Monday Chest & Tri","6 Apr 2026, 19:26","6 Apr 2026, 20:41","","Pull Up",,"",0,"warmup",,6,,,
"Monday Chest & Tri","6 Apr 2026, 19:26","6 Apr 2026, 20:41","","Bench Press (Barbell)",,"",0,"warmup",45,20,,,
"Monday Chest & Tri","6 Apr 2026, 19:26","6 Apr 2026, 20:41","","Bench Press (Barbell)",,"",1,"warmup",135,10,,,
"Monday Chest & Tri","6 Apr 2026, 19:26","6 Apr 2026, 20:41","","Bench Press (Barbell)",,"",2,"warmup",205,5,,,
"Monday Chest & Tri","6 Apr 2026, 19:26","6 Apr 2026, 20:41","","Bench Press (Barbell)",,"",3,"warmup",245,1,,,
"Monday Chest & Tri","6 Apr 2026, 19:26","6 Apr 2026, 20:41","","Bench Press (Barbell)",,"",4,"normal",275,4,,,
"Monday Chest & Tri","6 Apr 2026, 19:26","6 Apr 2026, 20:41","","Bench Press (Barbell)",,"",5,"normal",275,3,,,
"Monday Chest & Tri","6 Apr 2026, 19:26","6 Apr 2026, 20:41","","Bench Press (Barbell)",,"",6,"normal",225,8,,,
"Monday Chest & Tri","6 Apr 2026, 19:26","6 Apr 2026, 20:41","","Incline Bench Press (Dumbbell)",,"",0,"normal",170,7,,,
"Monday Chest & Tri","6 Apr 2026, 19:26","6 Apr 2026, 20:41","","Incline Bench Press (Dumbbell)",,"",1,"normal",170,7,,,
"Monday Chest & Tri","6 Apr 2026, 19:26","6 Apr 2026, 20:41","","Chest Fly (Machine)",,"",0,"normal",215,10,,,
"Monday Chest & Tri","6 Apr 2026, 19:26","6 Apr 2026, 20:41","","Chest Fly (Machine)",,"",1,"normal",230,6,,,
"Monday Chest & Tri","6 Apr 2026, 19:26","6 Apr 2026, 20:41","","Triceps Pushdown",,"",0,"failure",87.5,13,,,
"Monday Chest & Tri","6 Apr 2026, 19:26","6 Apr 2026, 20:41","","Triceps Pushdown",,"",1,"failure",87.5,13,,,
"Monday Chest & Tri","6 Apr 2026, 19:26","6 Apr 2026, 20:41","","Triceps Rope Pushdown",,"",0,"failure",50,10,,,
"Monday Chest & Tri","6 Apr 2026, 19:26","6 Apr 2026, 20:41","","Triceps Rope Pushdown",,"",1,"normal",50,11,,,
"Monday Chest & Tri","6 Apr 2026, 19:26","6 Apr 2026, 20:41","","Single Arm Triceps Pushdown (Cable)",,"",0,"failure",30,15,,,
"Monday Chest & Tri","6 Apr 2026, 19:26","6 Apr 2026, 20:41","","Single Arm Triceps Pushdown (Cable)",,"",1,"failure",30,8,,,
"Monday Chest & Tri","6 Apr 2026, 19:26","6 Apr 2026, 20:41","","Overhead Triceps Extension (Cable)",,"",0,"normal",50,8,,,
"Monday Chest & Tri","6 Apr 2026, 19:26","6 Apr 2026, 20:41","","Overhead Triceps Extension (Cable)",,"",1,"normal",50,8,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Pull Up",,"",0,"warmup",,7,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Incline Bench Press (Smith Machine)",,"",0,"warmup",20,15,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Incline Bench Press (Smith Machine)",,"",1,"warmup",110,8,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Incline Bench Press (Smith Machine)",,"",2,"warmup",160,3,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Incline Bench Press (Smith Machine)",,"",3,"normal",200,6,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Incline Bench Press (Smith Machine)",,"",4,"normal",170,8,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Incline Bench Press (Smith Machine)",,"",5,"normal",170,7,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Incline Bench Press (Smith Machine)",,"",6,"normal",160,7,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Incline Bench Press (Dumbbell)",,"",0,"normal",160,5,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Incline Bench Press (Dumbbell)",,"",1,"normal",150,10,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Chest Fly (Machine)",,"",0,"normal",205,12,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Chest Fly (Machine)",,"",1,"normal",205,11,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Chest Fly (Machine)",,"",2,"dropset",130,10,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Chest Fly (Machine)",,"",3,"dropset",100,10,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Lat Pulldown (Cable)",,"",0,"normal",160,9,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Lat Pulldown (Cable)",,"",1,"normal",180,9,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Iso-Lateral Row (Machine)",,"",0,"normal",160,14,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Iso-Lateral Row (Machine)",,"",1,"normal",200,14,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Iso-Lateral Row (Machine)",,"",2,"normal",250,10,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Seated Shoulder Press (Machine)",,"",0,"normal",120,1,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Seated Shoulder Press (Machine)",,"",1,"normal",90,5,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Seated Shoulder Press (Machine)",,"",2,"normal",105,7,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Single Arm Lateral Raise (Cable)",,"",0,"normal",15,16,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Single Arm Lateral Raise (Cable)",,"",1,"normal",15,16,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",160,12,,,
"Monday Chest & Tri","4 Apr 2026, 17:32","4 Apr 2026, 18:54","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",145,16,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Squat (Barbell)",,"",0,"warmup",45,10,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Squat (Barbell)",,"",1,"warmup",135,6,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Squat (Barbell)",,"",2,"warmup",225,4,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Squat (Barbell)",,"",3,"normal",315,1,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Squat (Barbell)",,"",4,"normal",365,1,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Squat (Barbell)",,"",5,"normal",420,1,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Squat (Barbell)",,"",6,"normal",315,5,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Leg Extension (Machine)",,"",0,"normal",220,15,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Leg Extension (Machine)",,"",1,"normal",235,17,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Lying Leg Curl (Machine)",,"",0,"normal",160,10,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Lying Leg Curl (Machine)",,"",1,"normal",160,9,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Calf Extension (Machine)",,"",0,"normal",255,13,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Calf Extension (Machine)",,"",1,"normal",270,11,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Seated Incline Curl (Dumbbell)",,"",0,"normal",80,8,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Seated Incline Curl (Dumbbell)",,"",1,"normal",80,7,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Hammer Curl (Dumbbell)",,"",0,"normal",120,8,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Hammer Curl (Dumbbell)",,"",1,"normal",100,10,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Preacher Curl (Machine)",,"",0,"normal",90,10,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Preacher Curl (Machine)",,"",1,"normal",90,7,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Reverse Curl (Barbell)",,"",0,"normal",75,10,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Reverse Curl (Barbell)",,"",1,"normal",75,10,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"normal",115,12,,,
"Tuesday Leg & Bi","3 Apr 2026, 21:37","3 Apr 2026, 23:07","","Behind the Back Bicep Wrist Curl (Barbell)",,"",1,"normal",115,14,,,
"Thursday Chest & Explosives","2 Apr 2026, 22:01","2 Apr 2026, 23:31","","Pull Up",,"",0,"warmup",,8,,,
"Thursday Chest & Explosives","2 Apr 2026, 22:01","2 Apr 2026, 23:31","","Bench Press (Barbell)",,"",0,"warmup",45,20,,,
"Thursday Chest & Explosives","2 Apr 2026, 22:01","2 Apr 2026, 23:31","","Bench Press (Barbell)",,"",1,"warmup",135,8,,,
"Thursday Chest & Explosives","2 Apr 2026, 22:01","2 Apr 2026, 23:31","","Bench Press (Barbell)",,"",2,"warmup",185,5,,,
"Thursday Chest & Explosives","2 Apr 2026, 22:01","2 Apr 2026, 23:31","","Bench Press (Barbell)",,"",3,"normal",225,1,,,
"Thursday Chest & Explosives","2 Apr 2026, 22:01","2 Apr 2026, 23:31","","Bench Press (Barbell)",,"",4,"normal",275,1,,,
"Thursday Chest & Explosives","2 Apr 2026, 22:01","2 Apr 2026, 23:31","","Bench Press (Barbell)",,"",5,"normal",325,1,,,
"Thursday Chest & Explosives","2 Apr 2026, 22:01","2 Apr 2026, 23:31","","Bench Press (Barbell)",,"",6,"normal",235,4,,,
"Thursday Chest & Explosives","2 Apr 2026, 22:01","2 Apr 2026, 23:31","","Bench Press (Barbell)",,"",7,"normal",245,8,,,
"Thursday Chest & Explosives","2 Apr 2026, 22:01","2 Apr 2026, 23:31","","Incline Bench Press (Dumbbell)",,"",0,"normal",180,6,,,
"Thursday Chest & Explosives","2 Apr 2026, 22:01","2 Apr 2026, 23:31","","Incline Bench Press (Dumbbell)",,"",1,"normal",160,8,,,
"Thursday Chest & Explosives","2 Apr 2026, 22:01","2 Apr 2026, 23:31","","Chest Fly (Machine)",,"",0,"normal",205,10,,,
"Thursday Chest & Explosives","2 Apr 2026, 22:01","2 Apr 2026, 23:31","","Chest Fly (Machine)",,"",1,"normal",220,6,,,
"Thursday Chest & Explosives","2 Apr 2026, 22:01","2 Apr 2026, 23:31","","Triceps Rope Pushdown",,"",0,"failure",50,11,,,
"Thursday Chest & Explosives","2 Apr 2026, 22:01","2 Apr 2026, 23:31","","Triceps Rope Pushdown",,"",1,"failure",57.5,6,,,
"Thursday Chest & Explosives","2 Apr 2026, 22:01","2 Apr 2026, 23:31","","Triceps Pushdown",,"",0,"failure",87.5,11,,,
"Thursday Chest & Explosives","2 Apr 2026, 22:01","2 Apr 2026, 23:31","","Triceps Pushdown",,"",1,"failure",87.5,7,,,
"Thursday Chest & Explosives","2 Apr 2026, 22:01","2 Apr 2026, 23:31","","Cable Crunch",,"",0,"normal",100.5,11,,,
"Thursday Chest & Explosives","2 Apr 2026, 22:01","2 Apr 2026, 23:31","","Cable Crunch",,"",1,"normal",100.5,15,,,
"Thursday Chest & Explosives","2 Apr 2026, 22:01","2 Apr 2026, 23:31","","Overhead Triceps Extension (Cable)",,"",0,"normal",65,5,,,
"Thursday Chest & Explosives","2 Apr 2026, 22:01","2 Apr 2026, 23:31","","Overhead Triceps Extension (Cable)",,"",1,"normal",50,8,,,
"Wednesday Back & Shoulder","1 Apr 2026, 21:23","1 Apr 2026, 22:16","","Pull Up",,"",0,"normal",,9,,,
"Wednesday Back & Shoulder","1 Apr 2026, 21:23","1 Apr 2026, 22:16","","Pull Up",,"",1,"normal",,6,,,
"Wednesday Back & Shoulder","1 Apr 2026, 21:23","1 Apr 2026, 22:16","","Pull Up",,"",2,"normal",,9,,,
"Wednesday Back & Shoulder","1 Apr 2026, 21:23","1 Apr 2026, 22:16","","Chin Up",,"",0,"normal",,9,,,
"Wednesday Back & Shoulder","1 Apr 2026, 21:23","1 Apr 2026, 22:16","","Chin Up",,"",1,"normal",,8,,,
"Wednesday Back & Shoulder","1 Apr 2026, 21:23","1 Apr 2026, 22:16","","Chin Up",,"",2,"normal",,5,,,
"Wednesday Back & Shoulder","1 Apr 2026, 21:23","1 Apr 2026, 22:16","","Lat Pulldown (Cable)",,"",0,"normal",160,7,,,
"Wednesday Back & Shoulder","1 Apr 2026, 21:23","1 Apr 2026, 22:16","","Lat Pulldown (Cable)",,"",1,"normal",180,6,,,
"Wednesday Back & Shoulder","1 Apr 2026, 21:23","1 Apr 2026, 22:16","","Dumbbell Row",,"",0,"normal",75,16,,,
"Wednesday Back & Shoulder","1 Apr 2026, 21:23","1 Apr 2026, 22:16","","Overhead Press (Barbell)",,"",0,"normal",135,8,,,
"Wednesday Back & Shoulder","1 Apr 2026, 21:23","1 Apr 2026, 22:16","","Overhead Press (Barbell)",,"",1,"normal",145,6,,,
"Wednesday Back & Shoulder","1 Apr 2026, 21:23","1 Apr 2026, 22:16","","Shoulder Press (Dumbbell)",,"",0,"normal",140,10,,,
"Wednesday Back & Shoulder","1 Apr 2026, 21:23","1 Apr 2026, 22:16","","Shoulder Press (Dumbbell)",,"",1,"normal",140,10,,,
"Wednesday Back & Shoulder","1 Apr 2026, 21:23","1 Apr 2026, 22:16","","Single Arm Lateral Raise (Cable)",,"",0,"normal",15,16,,,
"Wednesday Back & Shoulder","1 Apr 2026, 21:23","1 Apr 2026, 22:16","","Single Arm Lateral Raise (Cable)",,"",1,"normal",15,16,,,
"Wednesday Back & Shoulder","1 Apr 2026, 21:23","1 Apr 2026, 22:16","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",145,15,,,
"Wednesday Back & Shoulder","1 Apr 2026, 21:23","1 Apr 2026, 22:16","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",165,11,,,
"Tuesday Leg & Bi","31 Mar 2026, 22:00","31 Mar 2026, 23:35","","Squat (Barbell)",,"",0,"warmup",45,10,,,
"Tuesday Leg & Bi","31 Mar 2026, 22:00","31 Mar 2026, 23:35","","Squat (Barbell)",,"",1,"warmup",135,8,,,
"Tuesday Leg & Bi","31 Mar 2026, 22:00","31 Mar 2026, 23:35","","Squat (Barbell)",,"",2,"warmup",225,5,,,
"Tuesday Leg & Bi","31 Mar 2026, 22:00","31 Mar 2026, 23:35","","Squat (Barbell)",,"",3,"normal",315,1,,,
"Tuesday Leg & Bi","31 Mar 2026, 22:00","31 Mar 2026, 23:35","","Squat (Barbell)",,"",4,"normal",385,1,,,
"Tuesday Leg & Bi","31 Mar 2026, 22:00","31 Mar 2026, 23:35","","Leg Extension (Machine)",,"",0,"normal",235,15,,,
"Tuesday Leg & Bi","31 Mar 2026, 22:00","31 Mar 2026, 23:35","","Leg Extension (Machine)",,"",1,"normal",235,16,,,
"Tuesday Leg & Bi","31 Mar 2026, 22:00","31 Mar 2026, 23:35","","Lying Leg Curl (Machine)",,"",0,"normal",155,8,,,
"Tuesday Leg & Bi","31 Mar 2026, 22:00","31 Mar 2026, 23:35","","Lying Leg Curl (Machine)",,"",1,"normal",175,7,,,
"Tuesday Leg & Bi","31 Mar 2026, 22:00","31 Mar 2026, 23:35","","Calf Extension (Machine)",,"",0,"normal",265,12,,,
"Tuesday Leg & Bi","31 Mar 2026, 22:00","31 Mar 2026, 23:35","","Calf Extension (Machine)",,"",1,"normal",280,8,,,
"Tuesday Leg & Bi","31 Mar 2026, 22:00","31 Mar 2026, 23:35","","Seated Incline Curl (Dumbbell)",,"",0,"normal",80,5,,,
"Tuesday Leg & Bi","31 Mar 2026, 22:00","31 Mar 2026, 23:35","","Seated Incline Curl (Dumbbell)",,"",1,"normal",80,5,,,
"Tuesday Leg & Bi","31 Mar 2026, 22:00","31 Mar 2026, 23:35","","Hammer Curl (Dumbbell)",,"",0,"normal",100,10,,,
"Tuesday Leg & Bi","31 Mar 2026, 22:00","31 Mar 2026, 23:35","","Hammer Curl (Dumbbell)",,"",1,"normal",100,8,,,
"Tuesday Leg & Bi","31 Mar 2026, 22:00","31 Mar 2026, 23:35","","Preacher Curl (Machine)",,"",0,"normal",90,8,,,
"Tuesday Leg & Bi","31 Mar 2026, 22:00","31 Mar 2026, 23:35","","Preacher Curl (Machine)",,"",1,"normal",90,8,,,
"Tuesday Leg & Bi","31 Mar 2026, 22:00","31 Mar 2026, 23:35","","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"normal",115,20,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Pull Up",,"",0,"warmup",,12,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Bench Press (Barbell)",,"",0,"warmup",45,15,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Bench Press (Barbell)",,"",1,"warmup",135,8,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Bench Press (Barbell)",,"",2,"warmup",185,5,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Bench Press (Barbell)",,"",3,"normal",225,1,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Bench Press (Barbell)",,"",4,"normal",275,5,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Bench Press (Barbell)",,"",5,"normal",275,2,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Bench Press (Barbell)",,"",6,"normal",245,6,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Incline Bench Press (Dumbbell)",,"",0,"normal",160,8,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Incline Bench Press (Dumbbell)",,"",1,"normal",160,7,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Chest Fly (Machine)",,"",0,"normal",205,10,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Chest Fly (Machine)",,"",1,"normal",220,5,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Chest Fly (Machine)",,"",2,"normal",205,2,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Triceps Pushdown",,"",0,"failure",87.5,10,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Triceps Pushdown",,"",1,"failure",87.5,9,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Triceps Rope Pushdown",,"",0,"failure",87.5,1,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Triceps Rope Pushdown",,"",1,"failure",50,9,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Triceps Rope Pushdown",,"",2,"normal",50,7,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Single Arm Triceps Pushdown (Cable)",,"",0,"failure",30,12,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Single Arm Triceps Pushdown (Cable)",,"",1,"failure",30,12,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Overhead Triceps Extension (Cable)",,"",0,"normal",57.5,12,,,
"Monday Chest & Tri","30 Mar 2026, 18:38","30 Mar 2026, 19:56","","Overhead Triceps Extension (Cable)",,"",1,"normal",57.5,8,,,
"Monday Chest & Tri","27 Mar 2026, 20:31","27 Mar 2026, 20:36","","Bench Press (Barbell)",,"",0,"warmup",45,10,,,
"Monday Chest & Tri","27 Mar 2026, 20:31","27 Mar 2026, 20:36","","Bench Press (Barbell)",,"",1,"warmup",135,5,,,
"Monday Chest & Tri","27 Mar 2026, 20:31","27 Mar 2026, 20:36","","Bench Press (Barbell)",,"",2,"warmup",225,1,,,
"Monday Chest & Tri","27 Mar 2026, 20:31","27 Mar 2026, 20:36","","Bench Press (Barbell)",,"",3,"normal",245,9,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Squat (Barbell)",,"",0,"warmup",45,10,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Squat (Barbell)",,"",1,"warmup",135,8,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Squat (Barbell)",,"",2,"warmup",225,5,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Squat (Barbell)",,"",3,"normal",315,10,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Squat (Barbell)",,"",4,"normal",315,5,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Squat (Barbell)",,"",5,"normal",225,3,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Leg Extension (Machine)",,"",0,"normal",220,15,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Leg Extension (Machine)",,"",1,"normal",220,15,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Lying Leg Curl (Machine)",,"",0,"normal",145,8,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Lying Leg Curl (Machine)",,"",1,"normal",150,8,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Calf Extension (Machine)",,"",0,"normal",250,15,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Calf Extension (Machine)",,"",1,"normal",265,12,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Seated Incline Curl (Dumbbell)",,"",0,"normal",80,10,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Seated Incline Curl (Dumbbell)",,"",1,"normal",80,7,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Hammer Curl (Dumbbell)",,"",0,"normal",100,8,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Hammer Curl (Dumbbell)",,"",1,"normal",100,10,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Preacher Curl (Machine)",,"",0,"normal",80,8,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Preacher Curl (Machine)",,"",1,"normal",90,7,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Reverse Curl (Barbell)",,"",0,"normal",75,10,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Reverse Curl (Barbell)",,"",1,"normal",75,10,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"normal",115,15,,,
"Tuesday Leg & Bi","27 Mar 2026, 19:13","27 Mar 2026, 20:30","","Behind the Back Bicep Wrist Curl (Barbell)",,"",1,"normal",115,10,,,
"Thursday Chest & Explosives","26 Mar 2026, 20:17","26 Mar 2026, 21:22","","Pull Up",,"",0,"warmup",,7,,,
"Thursday Chest & Explosives","26 Mar 2026, 20:17","26 Mar 2026, 21:22","","Bench Press (Barbell)",,"",0,"warmup",45,20,,,
"Thursday Chest & Explosives","26 Mar 2026, 20:17","26 Mar 2026, 21:22","","Bench Press (Barbell)",,"",1,"warmup",135,10,,,
"Thursday Chest & Explosives","26 Mar 2026, 20:17","26 Mar 2026, 21:22","","Bench Press (Barbell)",,"",2,"warmup",185,5,,,
"Thursday Chest & Explosives","26 Mar 2026, 20:17","26 Mar 2026, 21:22","","Bench Press (Barbell)",,"",3,"normal",245,10,,,
